,Time,Length,Is_malicious
301,1624310400.257754,73,1
302,1624310400.2581053,188,1
303,1624310400.3842428,73,1
304,1624310400.3856888,511,1
305,1624310400.3857915,73,1
306,1624310410.0101593,61,1
307,1624310410.0177727,89,1
308,1624310410.017834,89,1
309,1624310410.0192456,169,1
310,1624310410.019546,121,1
311,1624310410.0211554,81,1
312,1624310410.1407175,81,1
313,1624310410.1408746,73,1
314,1624310410.1413167,188,1
315,1624310410.2607665,73,1
316,1624310410.261732,511,1
317,1624310410.26182,73,1
320,1624310455.7985587,277,1
322,1624310456.0797257,49,1
323,1624310456.0807223,73,1
324,1624310456.0808783,136,1
325,1624310456.0809236,73,1
326,1624310487.993377,277,1
327,1624310488.11309,73,1
328,1624310488.13969,136,1
329,1624310488.1397831,73,1
330,1624310538.6373785,73,1
332,1624310538.820827,49,1
333,1624310538.8216388,73,1
341,1624310543.6773732,49,1
342,1624310543.6784744,49,1
358,1624310560.0943108,61,1
359,1624310560.0976274,89,1
360,1624310560.097678,89,1
361,1624310560.0988913,169,1
362,1624310560.099223,121,1
363,1624310560.1002712,81,1
364,1624310560.2194805,81,1
365,1624310560.2195954,73,1
366,1624310560.2218533,188,1
367,1624310560.3409722,73,1
368,1624310560.3416348,513,1
369,1624310560.3417144,73,1
373,1624310605.2336144,97,1
375,1624310605.3865883,49,1
376,1624310605.3938544,97,1
378,1624310610.2373676,49,1
379,1624310610.2383468,49,1
380,1624310612.877396,73,1
381,1624310612.9962938,73,1
382,1624310630.343784,279,1
383,1624310630.4628048,73,1
384,1624310630.511114,136,1
385,1624310630.5112026,73,1
389,1624310680.7173772,73,1
391,1624310680.956662,49,1
392,1624310680.9576995,73,1
393,1624310685.7573595,49,1
394,1624310685.771568,49,1
395,1624310723.6639688,61,1
396,1624310723.6678138,89,1
397,1624310723.6678865,89,1
398,1624310723.669252,169,1
399,1624310723.6695821,121,1
400,1624310723.6711955,81,1
401,1624310723.791157,81,1
402,1624310723.791309,73,1
403,1624310723.791741,188,1
404,1624310723.9097476,73,1
405,1624310723.9142385,513,1
406,1624310723.914334,73,1
407,1624310728.665167,49,1
408,1624310728.6652336,49,1
409,1624310763.4678526,61,1
410,1624310763.4777122,89,1
411,1624310763.4777713,89,1
412,1624310763.488159,169,1
413,1624310763.4884598,121,1
414,1624310763.4953237,81,1
415,1624310763.616428,81,1
416,1624310763.6165228,73,1
417,1624310763.6228092,188,1
418,1624310763.7446084,73,1
419,1624310763.7452774,512,1
420,1624310763.7453356,73,1
421,1624310768.4760847,49,1
422,1624310768.4761608,49,1
425,1624310817.677385,73,1
426,1624310817.8602011,73,1
427,1624310822.7173624,49,1
428,1624310822.7189555,49,1
429,1624310825.7982693,61,1
430,1624310825.8077147,89,1
431,1624310825.807772,89,1
432,1624310825.80901,169,1
433,1624310825.8094037,121,1
434,1624310825.8140843,81,1
435,1624310825.9346251,81,1
436,1624310825.934759,73,1
437,1624310825.9351132,188,1
438,1624310826.0553296,73,1
439,1624310826.055896,511,1
440,1624310826.055952,73,1
441,1624310830.807566,49,1
442,1624310830.8076384,49,1
443,1624310879.1173694,73,1
444,1624310879.340648,73,1
445,1624310884.1573536,49,1
446,1624310884.1585524,49,1
447,1624310921.609952,61,1
448,1624310921.6177993,89,1
449,1624310921.6178615,89,1
450,1624310921.6191485,169,1
451,1624310921.6196573,121,1
452,1624310921.620662,81,1
453,1624310921.7388916,81,1
454,1624310921.7390172,73,1
455,1624310921.7396371,188,1
456,1624310921.8577516,73,1
457,1624310921.858454,511,1
458,1624310921.8585198,73,1
459,1624310926.6196952,49,1
460,1624310926.619763,49,1
461,1624310946.102369,277,1
462,1624310946.22054,73,1
463,1624310946.236235,136,1
464,1624310946.2363236,73,1
465,1624310996.2373753,73,1
467,1624310996.55983,49,1
468,1624310996.5613556,73,1
469,1624311001.2773645,49,1
470,1624311001.278322,49,1
471,1624311048.077372,73,1
472,1624311048.1975732,73,1
474,1624311053.1173654,49,1
475,1624311053.118486,49,1
493,1624311086.1888463,277,1
494,1624311086.3079305,73,1
495,1624311086.334041,136,1
496,1624311086.334125,73,1
501,1624311091.3143044,49,1
502,1624311091.314386,49,1
505,1624311098.4956136,277,1
506,1624311098.6343539,136,1
507,1624311098.634458,73,1
508,1624311098.9829543,277,1
509,1624311099.1341395,136,1
510,1624311099.134248,73,1
513,1624311117.483429,97,1
514,1624311117.6270163,97,1
515,1624311129.655428,277,1
516,1624311129.8148053,73,1
517,1624311129.8344047,136,1
518,1624311129.8344917,73,1
519,1624311134.8245463,49,1
520,1624311134.8246264,49,1
523,1624311172.4360776,277,1
524,1624311172.5549564,73,1
525,1624311172.6402984,136,1
526,1624311172.640377,73,1
527,1624311177.6305623,49,1
528,1624311177.6306496,49,1
531,1624311225.6525304,277,1
532,1624311225.7707777,73,1
533,1624311225.8376129,136,1
534,1624311225.837701,73,1
535,1624311230.7766912,49,1
536,1624311230.7767568,49,1
537,1624311251.6853638,61,1
538,1624311251.6977499,89,1
539,1624311251.6978238,89,1
540,1624311251.7119532,169,1
541,1624311251.7123632,121,1
542,1624311251.7144637,81,1
543,1624311251.835672,81,1
544,1624311251.8357913,73,1
545,1624311251.8361523,188,1
546,1624311251.9582844,73,1
547,1624311251.9589844,512,1
548,1624311251.9590657,73,1
549,1624311304.0773797,73,1
551,1624311304.3808136,49,1
552,1624311304.3835213,73,1
553,1624311309.1173685,49,1
554,1624311309.118498,49,1
555,1624311330.1692822,278,1
556,1624311330.2905724,73,1
557,1624311330.3742115,136,1
558,1624311330.374311,73,1
561,1624311341.3759046,278,1
562,1624311341.4968905,73,1
563,1624311341.574524,136,1
564,1624311341.5746093,73,1
565,1624311346.4993987,49,1
566,1624311346.4994762,49,1
567,1624311373.7335036,97,1
568,1624311373.75203,97,1
569,1624311378.7973711,49,1
570,1624311378.7984352,49,1
571,1624311391.7573967,73,1
572,1624311391.881039,73,1
573,1624311396.8882337,49,1
574,1624311396.8883111,49,1
575,1624311442.3173797,73,1
576,1624311442.4381554,73,1
577,1624311447.3573647,49,1
578,1624311447.3585663,49,1
579,1624311493.5173895,73,1
580,1624311493.643664,73,1
583,1624311498.5573547,49,1
584,1624311498.5582352,49,1
606,1624311544.7173765,73,1
607,1624311544.838071,73,1
608,1624311549.7573595,49,1
609,1624311549.7594416,49,1
614,1624311595.91746,73,1
615,1624311596.086282,73,1
616,1624311600.9573553,49,1
617,1624311600.9607232,49,1
618,1624311606.1604264,278,1
619,1624311606.2814262,73,1
620,1624311606.3627603,136,1
621,1624311606.3628485,73,1
622,1624311611.2820132,49,1
623,1624311611.2820897,49,1
651,1624311654.1759667,61,1
652,1624311654.1889856,89,1
653,1624311654.1890504,89,1
654,1624311654.1952567,169,1
655,1624311654.1954854,121,1
656,1624311654.1977377,81,1
657,1624311654.3166068,81,1
658,1624311654.3167338,73,1
659,1624311654.316994,188,1
660,1624311654.4349904,73,1
661,1624311654.4361274,512,1
662,1624311654.4362073,73,1
663,1624311659.181912,49,1
664,1624311659.1819987,49,1
667,1624311708.5573897,73,1
668,1624311708.6753154,73,1
669,1624311713.5973814,49,1
670,1624311713.5983803,49,1
673,1624311759.7573824,73,1
674,1624311759.875234,73,1
675,1624311764.8073654,49,1
676,1624311764.808454,49,1
677,1624311810.0296736,278,1
678,1624311810.1478524,73,1
679,1624311810.159666,136,1
680,1624311810.1597595,73,1
681,1624311815.152731,49,1
682,1624311815.152802,49,1
683,1624311824.939639,61,1
684,1624311824.947657,89,1
685,1624311824.9477139,89,1
686,1624311824.948989,169,1
687,1624311824.9525552,121,1
688,1624311824.9557617,81,1
689,1624311825.0740416,81,1
690,1624311825.0741918,73,1
691,1624311825.0746312,188,1
692,1624311825.1966941,73,1
693,1624311825.1981156,511,1
694,1624311825.198213,73,1
716,1624311877.5173793,73,1
718,1624311877.8157089,49,1
719,1624311877.8167305,73,1
721,1624311882.557356,49,1
722,1624311882.5582924,49,1
723,1624311885.9837255,97,1
724,1624311886.0021012,97,1
727,1624311911.7436771,277,1
728,1624311911.863334,73,1
729,1624311911.922363,136,1
730,1624311911.9224536,73,1
731,1624311916.8638957,49,1
732,1624311916.8639627,49,1
735,1624311962.007374,73,1
736,1624311962.132811,73,1
737,1624311967.0373635,49,1
738,1624311967.0388196,49,1
740,1624312015.7573683,73,1
741,1624312015.9228024,73,1
742,1624312020.7973652,49,1
743,1624312020.7984104,49,1
744,1624312066.9573715,73,1
745,1624312067.076136,73,1
746,1624312071.997368,49,1
747,1624312071.9985275,49,1
749,1624312118.15738,73,1
750,1624312118.282615,73,1
752,1624312123.1973689,49,1
753,1624312123.1985059,49,1
754,1624312169.357386,73,1
755,1624312169.4754205,73,1
756,1624312174.3973894,49,1
757,1624312174.398508,49,1
758,1624312195.4234285,277,1
759,1624312195.5448961,73,1
760,1624312195.670035,136,1
761,1624312195.6701248,73,1
762,1624312200.548474,49,1
763,1624312200.5485556,49,1
786,1624312246.157374,73,1
787,1624312246.2753804,73,1
789,1624312251.1973832,49,1
790,1624312251.203045,49,1
792,1624312262.3726568,277,1
793,1624312262.4914577,73,1
794,1624312262.5317323,136,1
795,1624312262.5318344,73,1
796,1624312267.5022743,49,1
797,1624312267.5023592,49,1
800,1624312312.7173908,73,1
801,1624312312.8353815,73,1
802,1624312317.7573652,49,1
803,1624312317.8060706,49,1
806,1624312363.9173944,73,1
807,1624312364.035444,73,1
808,1624312368.9573681,49,1
809,1624312368.9585004,49,1
810,1624312415.1174169,73,1
811,1624312415.235508,73,1
812,1624312418.383394,277,1
813,1624312418.5049508,73,1
814,1624312418.526288,136,1
815,1624312418.5263762,73,1
816,1624312420.241782,49,1
817,1624312420.241861,49,1
818,1624312451.3856921,277,1
819,1624312451.5116549,73,1
820,1624312451.521459,136,1
821,1624312451.5215406,73,1
822,1624312452.8406715,277,1
823,1624312453.0044196,73,1
824,1624312453.0253832,136,1
825,1624312453.0254793,73,1
828,1624312503.437395,73,1
830,1624312503.693738,49,1
831,1624312503.694638,73,1
832,1624312508.4773586,49,1
833,1624312508.4784124,49,1
835,1624312558.4773908,73,1
836,1624312558.7011092,73,1
837,1624312563.517376,49,1
838,1624312563.518473,49,1
860,1624312609.6774027,73,1
861,1624312609.8068063,73,1
863,1624312614.7173653,49,1
864,1624312614.718506,49,1
867,1624312660.877388,73,1
868,1624312660.996316,73,1
869,1624312665.9173827,49,1
870,1624312665.9190109,49,1
874,1624312712.0773816,73,1
875,1624312712.1968904,73,1
876,1624312717.117363,49,1
877,1624312717.1183586,49,1
879,1624312753.1179895,73,1
880,1624312753.127751,89,1
881,1624312753.1278124,89,1
882,1624312753.1302435,169,1
883,1624312753.130528,121,1
884,1624312753.135474,81,1
885,1624312753.2449403,73,1
886,1624312753.2450416,73,1
887,1624312753.2557013,81,1
888,1624312753.255832,73,1
889,1624312753.2598152,188,1
890,1624312753.38137,73,1
891,1624312753.382801,512,1
892,1624312753.3828988,73,1
893,1624312758.1356845,49,1
894,1624312758.1357553,49,1
895,1624312795.9890847,61,1
896,1624312795.997732,89,1
897,1624312795.9977953,89,1
898,1624312795.9990704,169,1
899,1624312795.9994993,121,1
900,1624312796.00634,81,1
901,1624312796.127061,81,1
902,1624312796.1272016,73,1
903,1624312796.1276743,188,1
904,1624312796.2498283,514,1
905,1624312796.2499719,73,1
906,1624312796.250148,73,1
907,1624312796.250192,73,1
908,1624312808.2975206,61,1
909,1624312808.3077304,89,1
910,1624312808.307789,89,1
911,1624312808.3090332,169,1
912,1624312808.3095548,121,1
913,1624312808.314077,81,1
914,1624312808.4334772,81,1
915,1624312808.433624,73,1
916,1624312808.4340003,188,1
917,1624312808.5533264,73,1
918,1624312808.5543168,512,1
919,1624312808.5544055,73,1
920,1624312813.306342,49,1
921,1624312813.306409,49,1
923,1624312835.6959846,61,1
924,1624312835.7078269,89,1
925,1624312835.7079036,89,1
926,1624312835.7146447,169,1
927,1624312835.714996,121,1
928,1624312835.71793,81,1
929,1624312835.8383512,81,1
930,1624312835.8384702,73,1
931,1624312835.838684,188,1
932,1624312835.9588492,73,1
933,1624312835.9596913,511,1
934,1624312835.9597492,73,1
936,1624312876.5218973,277,1
937,1624312876.6421428,73,1
938,1624312876.7216268,136,1
939,1624312876.7217295,73,1
940,1624312881.6472373,49,1
941,1624312881.647349,49,1
942,1624312910.2337244,97,1
943,1624312910.2520392,97,1
944,1624312921.7258294,277,1
945,1624312921.846192,73,1
946,1624312921.9355824,136,1
947,1624312921.935672,73,1
948,1624312926.847897,49,1
949,1624312926.847973,49,1
950,1624312935.336558,277,1
951,1624312935.4572752,73,1
952,1624312935.52088,136,1
953,1624312935.520954,73,1
954,1624312964.8145015,61,1
955,1624312964.8277757,89,1
956,1624312964.8278434,89,1
957,1624312964.8387468,169,1
958,1624312964.8390896,121,1
959,1624312964.8460557,81,1
960,1624312964.9661925,81,1
961,1624312964.9664094,73,1
962,1624312964.9671352,188,1
963,1624312965.086769,73,1
964,1624312965.0881033,510,1
965,1624312965.0881913,73,1
966,1624313019.2773852,73,1
968,1624313019.5920992,49,1
969,1624313019.593078,73,1
970,1624313024.317346,49,1
971,1624313024.3185427,49,1
972,1624313070.4773884,73,1
973,1624313070.597487,73,1
974,1624313075.517379,49,1
975,1624313075.51836,49,1
978,1624313101.5706918,61,1
979,1624313101.577727,89,1
980,1624313101.5777903,89,1
981,1624313101.5790834,169,1
982,1624313101.5793755,121,1
983,1624313101.581116,81,1
984,1624313101.6995995,81,1
985,1624313101.699725,73,1
986,1624313101.7001293,188,1
987,1624313101.8203397,73,1
988,1624313101.8217776,512,1
989,1624313101.8218606,73,1
990,1624313106.5712488,49,1
991,1624313106.5713253,49,1
1015,1624313152.3974,73,1
1016,1624313152.5167649,73,1
1018,1624313157.4373708,49,1
1019,1624313157.4611268,49,1
1022,1624313202.802147,61,1
1023,1624313202.8077493,89,1
1024,1624313202.807816,89,1
1025,1624313202.809134,169,1
1026,1624313202.8095376,121,1
1027,1624313202.8110096,81,1
1028,1624313202.9312296,81,1
1029,1624313202.9313731,73,1
1030,1624313202.9318073,188,1
1031,1624313203.0517476,73,1
1032,1624313203.052488,512,1
1033,1624313203.052568,73,1
1034,1624313207.802988,49,1
1035,1624313207.80306,49,1
1036,1624313235.8140955,278,1
1037,1624313235.9339292,73,1
1038,1624313235.9594407,136,1
1039,1624313235.9595397,73,1
1040,1624313240.9435704,49,1
1041,1624313240.9436488,49,1
1044,1624313267.7612472,61,1
1045,1624313267.7677,89,1
1046,1624313267.767758,89,1
1047,1624313267.7690237,169,1
1048,1624313267.769378,121,1
1049,1624313267.7710588,81,1
1050,1624313267.8910654,81,1
1051,1624313267.8912065,73,1
1052,1624313267.8948903,188,1
1053,1624313268.0151172,73,1
1054,1624313272.7658372,49,1
1055,1624313272.7659192,49,1
1056,1624313273.012242,513,1
1057,1624313273.0123422,73,1
1058,1624313291.8796408,61,1
1059,1624313291.887779,89,1
1060,1624313291.8878634,89,1
1061,1624313291.889403,169,1
1062,1624313291.889634,121,1
1063,1624313291.897998,81,1
1064,1624313292.0211673,81,1
1065,1624313292.0213065,73,1
1066,1624313292.0217323,188,1
1067,1624313292.1444724,73,1
1068,1624313292.1458645,513,1
1069,1624313292.1459537,73,1
1070,1624313296.886482,49,1
1071,1624313296.886561,49,1
1072,1624313346.9574113,73,1
1073,1624313347.082708,73,1
1074,1624313351.9973712,49,1
1075,1624313351.9984734,49,1
1077,1624313376.054551,279,1
1078,1624313376.1767535,73,1
1079,1624313376.2010653,136,1
1080,1624313376.2011495,73,1
1082,1624313381.18589,49,1
1083,1624313381.1859777,49,1
1084,1624313381.3352845,279,1
1085,1624313381.4574213,73,1
1086,1624313381.5016963,136,1
1087,1624313381.5017884,73,1
1088,1624313387.907823,61,1
1089,1624313387.9177456,89,1
1090,1624313387.9178128,89,1
1091,1624313387.922336,169,1
1092,1624313387.922508,121,1
1093,1624313387.9261365,81,1
1094,1624313388.047456,81,1
1095,1624313388.0475707,73,1
1096,1624313388.0479047,188,1
1097,1624313388.1692328,73,1
1098,1624313388.1706624,512,1
1099,1624313388.170744,73,1
1100,1624313403.7349663,278,1
1101,1624313403.85482,73,1
1102,1624313403.8583355,136,1
1103,1624313403.8584323,73,1
1104,1624313408.8593156,49,1
1105,1624313408.85939,49,1
1106,1624313454.4773936,73,1
1107,1624313454.5969565,73,1
1108,1624313456.9000144,61,1
1109,1624313456.907654,89,1
1110,1624313456.9077132,89,1
1111,1624313456.9089167,169,1
1112,1624313456.9092653,121,1
1113,1624313456.9107027,81,1
1114,1624313457.0294976,81,1
1115,1624313457.029627,73,1
1116,1624313457.0300145,188,1
1117,1624313457.165722,73,1
1118,1624313457.3367035,513,1
1119,1624313457.3367872,73,1
1120,1624313459.5970905,49,1
1121,1624313459.597175,49,1
1145,1624313510.7974143,73,1
1146,1624313510.9160666,73,1
1148,1624313515.837384,49,1
1149,1624313515.8393705,49,1
1152,1624313561.9974349,73,1
1153,1624313562.1162517,73,1
1154,1624313567.0373893,49,1
1155,1624313567.0384583,49,1
1156,1624313587.8048372,61,1
1157,1624313587.807636,89,1
1158,1624313587.8076904,89,1
1159,1624313587.8089871,169,1
1160,1624313587.8094163,121,1
1161,1624313587.8104503,81,1
1162,1624313587.928669,81,1
1163,1624313587.9288182,73,1
1164,1624313587.9292583,188,1
1165,1624313588.047477,73,1
1166,1624313592.8091917,49,1
1167,1624313592.809274,49,1
1168,1624313593.047713,512,1
1169,1624313593.0478024,73,1
1172,1624313616.7651577,61,1
1173,1624313616.7777116,89,1
1174,1624313616.7777803,89,1
1175,1624313616.7827096,169,1
1176,1624313616.7837617,121,1
1177,1624313616.7860732,81,1
1178,1624313616.9078588,81,1
1179,1624313616.9079738,73,1
1180,1624313616.9083164,188,1
1181,1624313617.0300515,73,1
1182,1624313617.0311348,512,1
1183,1624313617.0312617,73,1
1186,1624313669.517396,73,1
1188,1624313669.8427513,49,1
1189,1624313669.845358,73,1
1190,1624313674.5573788,49,1
1191,1624313674.5584376,49,1
1192,1624313720.7174473,73,1
1193,1624313720.8421357,73,1
1194,1624313725.7573652,49,1
1195,1624313725.7586043,49,1
1196,1624313730.430696,278,1
1197,1624313730.5558696,73,1
1198,1624313730.558872,136,1
1199,1624313730.5589595,73,1
1201,1624313735.562572,49,1
1202,1624313735.5626495,49,1
1204,1624313780.8773758,73,1
1205,1624313781.000432,73,1
1206,1624313785.9173615,49,1
1207,1624313785.9183345,49,1
1208,1624313832.362599,61,1
1209,1624313832.3677528,89,1
1210,1624313832.367812,89,1
1211,1624313832.369883,169,1
1212,1624313832.3700488,121,1
1213,1624313832.3715708,81,1
1214,1624313832.4931698,81,1
1215,1624313832.4932775,73,1
1216,1624313832.493598,188,1
1217,1624313832.612454,73,1
1218,1624313832.6135063,512,1
1219,1624313832.613577,73,1
1220,1624313837.3626904,49,1
1221,1624313837.362774,49,1
1246,1624313884.5573895,73,1
1247,1624313884.6761868,73,1
1248,1624313889.5973787,49,1
1249,1624313889.598423,49,1
1252,1624313935.7573848,73,1
1253,1624313935.9529433,73,1
1254,1624313940.7973716,49,1
1255,1624313940.7984817,49,1
1258,1624313986.957392,73,1
1259,1624313987.0772023,73,1
1260,1624313991.9973712,49,1
1261,1624313991.9985564,49,1
1262,1624314029.4057164,61,1
1263,1624314029.4176762,89,1
1264,1624314029.4177313,89,1
1265,1624314029.4229698,169,1
1266,1624314029.4231188,121,1
1267,1624314029.424808,81,1
1268,1624314029.5430744,81,1
1269,1624314029.5432136,73,1
1270,1624314029.5436213,188,1
1271,1624314029.6617675,73,1
1272,1624314029.662804,512,1
1273,1624314029.6628969,73,1
1274,1624314030.6484208,61,1
1275,1624314030.6578653,89,1
1276,1624314030.6579633,89,1
1277,1624314030.6597936,169,1
1278,1624314030.6658452,121,1
1279,1624314030.6706789,81,1
1280,1624314030.7889493,81,1
1281,1624314030.789086,73,1
1282,1624314030.7895155,188,1
1283,1624314030.9095154,73,1
1284,1624314030.910889,515,1
1285,1624314030.9109576,73,1
1286,1624314034.4284904,49,1
1287,1624314034.4285636,49,1
1288,1624314084.2373931,73,1
1289,1624314084.3557136,73,1
1290,1624314089.277356,49,1
1291,1624314089.2793436,49,1
1294,1624314135.4373848,73,1
1295,1624314135.5554109,73,1
1296,1624314140.4773767,49,1
1297,1624314140.4792984,49,1
1298,1624314186.6373935,73,1
1299,1624314186.7555952,73,1
1300,1624314191.6773713,49,1
1301,1624314191.6799483,49,1
1323,1624314216.1678529,61,1
1324,1624314216.177832,89,1
1325,1624314216.177906,89,1
1326,1624314216.17923,169,1
1327,1624314216.1795316,121,1
1328,1624314216.1821408,81,1
1329,1624314216.3002536,81,1
1330,1624314216.3003628,73,1
1331,1624314216.3005717,188,1
1332,1624314216.418442,73,1
1333,1624314216.4203928,511,1
1334,1624314216.4204857,73,1
1336,1624314221.1580372,49,1
1337,1624314221.1581128,49,1
1342,1624314268.557377,73,1
1343,1624314268.678168,73,1
1344,1624314273.6073618,49,1
1345,1624314273.608348,49,1
1346,1624314286.122022,277,1
1347,1624314286.2400608,73,1
1348,1624314286.2708604,136,1
