,Time,Length,Is_malicious
191,1657592612.201664,374,1
192,1657592612.202036,60,1
193,1657592623.135686,75,1
194,1657592623.14155,67,1
195,1657592626.480697,253,1
196,1657592626.480867,54,1
197,1657592626.811765,75,1
198,1657592626.814022,509,1
199,1657592626.814392,874,1
200,1657592626.814717,874,1
201,1657592626.815,509,1
202,1657592626.815288,718,1
203,1657592626.815569,965,1
204,1657592626.815847,414,1
205,1657592626.816124,908,1
206,1657592626.816402,438,1
207,1657592626.816677,734,1
208,1657592626.816951,797,1
209,1657592626.817227,820,1
210,1657592626.818178,739,1
211,1657592626.818553,767,1
212,1657592626.875274,998,1
213,1657592626.907315,853,1
214,1657592626.908412,742,1
215,1657592627.10211,190,1
216,1657592627.317875,113,1
217,1657592627.3183,60,1
218,1657592638.136529,75,1
219,1657592638.143278,67,1
220,1657592638.320068,78,1
221,1657592638.322739,75,1
222,1657592642.718324,60,1
223,1657592642.723486,54,1
224,1657592643.056296,253,1
225,1657592643.056485,54,1
226,1657592643.982809,113,1
227,1657592643.983438,60,1
228,1657592646.331111,42,1
229,1657592647.635291,42,1
230,1657592648.332838,42,1
231,1657592648.862286,60,1
232,1657592648.862337,54,1
233,1657592649.32614,42,1
234,1657592650.91052,60,1
235,1657592650.910582,54,1
236,1657592653.094286,184,1
237,1657592653.096344,75,1
238,1657592655.16565,42,1
239,1657592655.821901,42,1
240,1657592656.811933,253,1
241,1657592656.812135,54,1
242,1657592656.821861,42,1
243,1657592657.226048,113,1
244,1657592657.226731,60,1
245,1657592658.17372,42,1
246,1657592658.293721,190,1
247,1657592658.825754,42,1
248,1657592659.834518,42,1
249,1657592664.209541,42,1
250,1657592664.825365,42,1
251,1657592665.821496,42,1
252,1657592667.22137,42,1
253,1657592667.829346,42,1
254,1657592668.097838,75,1
255,1657592668.104488,67,1
256,1657592668.821163,42,1
257,1657592672.200293,374,1
258,1657592672.200736,60,1
259,1657592675.68367,75,1
260,1657592675.685893,874,1
261,1657592675.686319,874,1
262,1657592675.686628,509,1
263,1657592675.686916,509,1
264,1657592675.687197,718,1
265,1657592675.687482,965,1
266,1657592675.687764,908,1
267,1657592675.688048,414,1
268,1657592675.688325,438,1
269,1657592675.688832,734,1
270,1657592675.689194,853,1
271,1657592675.689504,739,1
272,1657592675.690599,767,1
273,1657592675.696441,820,1
274,1657592675.702095,797,1
275,1657592675.730783,253,1
276,1657592675.730963,54,1
277,1657592675.735809,742,1
278,1657592675.782224,998,1
279,1657592676.4321,113,1
280,1657592676.432467,60,1
281,1657592683.097956,79,1
282,1657592683.098,77,1
283,1657592683.098447,292,1
284,1657592683.101871,75,1
285,1657592683.162324,302,1
286,1657592683.167247,70,1
287,1657592683.181837,75,1
288,1657592683.344786,145,1
289,1657592683.346289,78,1
290,1657592683.353176,67,1
291,1657592687.772875,60,1
292,1657592687.772937,54,1
293,1657592689.177698,190,1
294,1657592693.947009,60,1
295,1657592693.947093,54,1
296,1657592694.585056,217,1
297,1657592695.589485,217,1
298,1657592695.968565,60,1
299,1657592695.96863,54,1
300,1657592696.605369,217,1
301,1657592697.616278,217,1
302,1657592698.104271,183,1
303,1657592698.109442,75,1
304,1657592701.024626,358,1
305,1657592701.024744,342,1
306,1657592701.045282,42,1
307,1657592701.086629,90,1
308,1657592701.087012,54,1
309,1657592701.191529,217,1
310,1657592701.32517,54,1
311,1657592701.325275,90,1
312,1657592701.40211,90,1
313,1657592701.402379,54,1
314,1657592701.403031,90,1
315,1657592701.403546,54,1
316,1657592701.495115,81,1
317,1657592701.497649,101,1
318,1657592701.499364,139,1
319,1657592701.500774,119,1
320,1657592701.515694,179,1
321,1657592701.549443,81,1
322,1657592701.55152,101,1
323,1657592701.553086,139,1
324,1657592701.5544,119,1
325,1657592701.824294,42,1
326,1657592701.824321,54,1
327,1657592701.8244,90,1
328,1657592702.223308,217,1
329,1657592702.833425,42,1
330,1657592703.227823,217,1
331,1657592704.05716,42,1
332,1657592704.093342,70,1
333,1657592704.094828,90,1
334,1657592704.111554,70,1
335,1657592704.113474,90,1
336,1657592704.11488,84,1
337,1657592704.115095,64,1
338,1657592704.154161,70,1
339,1657592704.155536,90,1
340,1657592704.191029,70,1
341,1657592704.192689,90,1
342,1657592704.194305,84,1
343,1657592704.194498,64,1
344,1657592704.228085,217,1
345,1657592704.523514,179,1
346,1657592704.537761,84,1
347,1657592704.537862,64,1
348,1657592704.646161,84,1
349,1657592704.646345,64,1
350,1657592704.823092,42,1
351,1657592705.096037,70,1
352,1657592705.106338,90,1
353,1657592705.148759,70,1
354,1657592705.150615,90,1
355,1657592705.191207,70,1
356,1657592705.19301,70,1
357,1657592705.194512,90,1
358,1657592705.195969,90,1
359,1657592705.831362,42,1
360,1657592705.831371,42,1
361,1657592705.831517,42,1
362,1657592707.07499,42,1
363,1657592707.529721,179,1
364,1657592707.830787,42,1
365,1657592708.659837,92,1
366,1657592708.734738,92,1
367,1657592708.824624,42,1
368,1657592709.416742,92,1
369,1657592709.491755,92,1
370,1657592710.096939,42,1
371,1657592710.172074,92,1
372,1657592710.247611,92,1
373,1657592710.552403,179,1
374,1657592710.835584,42,1
375,1657592711.829642,42,1
376,1657592713.00912,253,1
377,1657592713.009315,54,1
378,1657592713.108005,75,1
379,1657592713.114649,67,1
380,1657592713.115521,42,1
381,1657592713.167578,70,1
382,1657592713.168913,90,1
383,1657592713.170961,92,1
384,1657592713.172566,70,1
385,1657592713.173767,90,1
386,1657592713.175141,84,1
387,1657592713.175339,64,1
388,1657592713.276011,70,1
389,1657592713.277581,90,1
390,1657592713.279899,92,1
391,1657592713.281752,70,1
392,1657592713.28311,90,1
393,1657592713.284535,84,1
394,1657592713.284724,64,1
395,1657592713.418115,113,1
396,1657592713.418847,60,1
397,1657592713.56451,179,1
398,1657592713.609014,84,1
399,1657592713.609187,64,1
400,1657592713.709187,84,1
401,1657592713.709355,64,1
402,1657592713.835596,42,1
403,1657592713.931741,92,1
404,1657592714.032205,92,1
405,1657592714.177664,70,1
406,1657592714.179181,90,1
407,1657592714.325622,70,1
408,1657592714.327069,90,1
409,1657592714.329058,70,1
410,1657592714.330401,90,1
411,1657592714.68779,92,1
412,1657592714.784147,92,1
413,1657592714.83144,42,1
414,1657592715.162707,81,1
415,1657592715.199947,156,1
416,1657592715.200928,69,1
417,1657592715.234691,144,1
418,1657592715.823698,42,1
419,1657592716.576354,179,1
420,1657592717.639419,42,1
421,1657592718.327639,42,1
422,1657592719.335519,42,1
423,1657592720.207996,385,1
424,1657592720.209955,347,1
425,1657592720.211798,60,1
426,1657592720.569243,190,1
427,1657592720.655554,42,1
428,1657592720.922848,81,1
429,1657592720.924581,81,1
430,1657592720.959291,136,1
431,1657592721.072331,113,1
432,1657592721.07456,90,1
433,1657592721.078403,90,1
434,1657592721.33512,42,1
435,1657592721.786429,209,1
436,1657592722.220739,60,1
437,1657592722.336348,42,1
438,1657592722.796869,209,1
439,1657592723.798796,209,1
440,1657592723.970274,75,1
441,1657592723.972454,874,1
442,1657592723.972891,509,1
443,1657592723.973194,874,1
444,1657592723.973478,509,1
445,1657592723.97382,718,1
446,1657592723.974231,908,1
447,1657592723.974639,414,1
448,1657592723.974951,438,1
449,1657592723.975232,965,1
450,1657592723.975512,820,1
451,1657592723.975792,734,1
452,1657592723.976069,853,1
453,1657592723.976355,797,1
454,1657592723.976634,739,1
455,1657592723.976909,767,1
456,1657592724.014358,998,1
457,1657592724.048459,742,1
458,1657592724.834219,209,1
459,1657592725.411297,60,1
460,1657592725.411349,42,1
461,1657592728.107505,80,1
462,1657592728.11058,75,1
463,1657592732.088432,253,1
464,1657592732.088625,54,1
465,1657592732.623571,113,1
466,1657592732.624013,60,1
467,1657592732.8391,60,1
468,1657592732.839179,54,1
469,1657592735.193151,95,1
470,1657592735.266912,111,1
471,1657592735.269022,1292,1
472,1657592735.271509,122,1
473,1657592735.324087,1292,1
474,1657592735.333786,1292,1
475,1657592735.333833,664,1
476,1657592735.333855,68,1
477,1657592735.33555,121,1
478,1657592735.33671,75,1
479,1657592735.34116,396,1
480,1657592735.363593,134,1
481,1657592735.369515,71,1
482,1657592735.374926,75,1
483,1657592735.455664,714,1
484,1657592735.456918,77,1
485,1657592735.457877,273,1
486,1657592735.510023,67,1
487,1657592735.51464,75,1
488,1657592735.528479,67,1
489,1657592735.529141,75,1
490,1657592738.984263,60,1
491,1657592738.98435,54,1
492,1657592741.032568,60,1
493,1657592741.032628,54,1
494,1657592741.441486,253,1
495,1657592741.441677,54,1
496,1657592742.052689,113,1
497,1657592742.053099,60,1
498,1657592743.116406,101,1
499,1657592743.11645,77,1
500,1657592743.116908,272,1
501,1657592743.122704,75,1
502,1657592743.190431,301,1
503,1657592743.195241,70,1
504,1657592743.198309,75,1
505,1657592743.374356,145,1
506,1657592743.375085,78,1
507,1657592743.381966,67,1
508,1657592752.043319,190,1
509,1657592758.204556,75,1
510,1657592758.211365,67,1
511,1657592772.614963,75,1
512,1657592772.617084,874,1
513,1657592772.61743,509,1
514,1657592772.617727,874,1
515,1657592772.618083,509,1
516,1657592772.618618,718,1
517,1657592772.619037,965,1
518,1657592772.61952,908,1
519,1657592772.619833,414,1
520,1657592772.620123,438,1
521,1657592772.620414,820,1
522,1657592772.620708,734,1
523,1657592772.620988,853,1
524,1657592772.621267,797,1
525,1657592772.621546,767,1
526,1657592772.622325,739,1
527,1657592772.651216,998,1
528,1657592772.661831,742,1
529,1657592773.208633,75,1
530,1657592773.215417,67,1
531,1657592773.377662,78,1
532,1657592773.401068,75,1
533,1657592777.9159,60,1
534,1657592777.915966,54,1
535,1657592778.402544,117,1
536,1657592778.402635,54,1
537,1657592778.403525,60,1
538,1657592778.417797,60,1
539,1657592778.417865,42,1
540,1657592778.441094,60,1
541,1657592779.434431,117,1
542,1657592779.434496,54,1
543,1657592779.434841,60,1
544,1657592779.435582,60,1
545,1657592779.435675,54,1
546,1657592783.301783,190,1
547,1657592783.325672,42,1
548,1657592784.322022,42,1
549,1657592785.287604,90,1
550,1657592785.293576,90,1
551,1657592785.321099,42,1
552,1657592788.127038,184,1
553,1657592788.146255,75,1
554,1657592788.148284,60,1
555,1657592796.362715,374,1
556,1657592796.363102,60,1
557,1657592801.314077,253,1
558,1657592801.314275,54,1
559,1657592801.731954,113,1
560,1657592801.732364,60,1
561,1657592803.140652,75,1
562,1657592803.147477,67,1
563,1657592809.62359,253,1
564,1657592809.62378,54,1
565,1657592810.048525,113,1
566,1657592810.048946,60,1
567,1657592814.406991,190,1
568,1657592814.583077,217,1
569,1657592815.588995,217,1
570,1657592816.596934,217,1
571,1657592817.611077,217,1
572,1657592818.130565,79,1
573,1657592818.131679,77,1
574,1657592818.131727,103,1
575,1657592818.132743,75,1
576,1657592818.134709,75,1
577,1657592818.197375,301,1
578,1657592818.202557,70,1
579,1657592818.205812,75,1
580,1657592818.382138,145,1
581,1657592818.382908,78,1
582,1657592818.389512,67,1
583,1657592821.071609,217,1
584,1657592821.223625,253,1
585,1657592821.223817,54,1
586,1657592821.644353,113,1
587,1657592821.644788,60,1
588,1657592821.717255,75,1
589,1657592821.719354,874,1
590,1657592821.719695,509,1
591,1657592821.720021,874,1
592,1657592821.720328,509,1
593,1657592821.720618,718,1
594,1657592821.720987,414,1
595,1657592821.721354,965,1
596,1657592821.721751,908,1
597,1657592821.722117,739,1
598,1657592821.722451,734,1
599,1657592821.722825,820,1
600,1657592821.723144,438,1
601,1657592821.723425,767,1
602,1657592821.723715,797,1
603,1657592821.813146,998,1
604,1657592821.818898,853,1
605,1657592821.842878,742,1
606,1657592822.079936,217,1
607,1657592822.960179,60,1
608,1657592822.960233,54,1
609,1657592823.081242,217,1
610,1657592824.084967,217,1
611,1657592825.008772,60,1
612,1657592825.828072,42,1
613,1657592827.077144,42,1
614,1657592827.82787,42,1
615,1657592828.824094,42,1
616,1657592833.137429,183,1
617,1657592833.141802,75,1
618,1657592834.350377,374,1
619,1657592834.351005,60,1
620,1657592834.624701,42,1
621,1657592835.32715,42,1
622,1657592836.332612,42,1
623,1657592837.112239,253,1
624,1657592837.112407,54,1
625,1657592837.628616,42,1
626,1657592837.919954,113,1
627,1657592837.920358,60,1
628,1657592838.3325,42,1
629,1657592839.322118,42,1
630,1657592841.808928,209,1
631,1657592842.81397,209,1
632,1657592843.66119,42,1
633,1657592843.815183,209,1
634,1657592844.326837,42,1
635,1657592844.819354,209,1
636,1657592845.145707,190,1
637,1657592845.322807,42,1
638,1657592846.672571,42,1
639,1657592847.323369,42,1
640,1657592848.140613,75,1
641,1657592848.147321,42,1
642,1657592848.147823,60,1
643,1657592848.147872,67,1
644,1657592848.330972,42,1
645,1657592855.561653,253,1
646,1657592855.561878,54,1
647,1657592856.184192,113,1
648,1657592856.184892,60,1
649,1657592863.141018,80,1
650,1657592863.143439,75,1
651,1657592868.022666,60,1
652,1657592868.022733,54,1
653,1657592870.070584,60,1
654,1657592870.070673,54,1
655,1657592870.467416,75,1
656,1657592870.46956,874,1
657,1657592870.46996,509,1
658,1657592870.470444,874,1
659,1657592870.470734,509,1
660,1657592870.471015,718,1
661,1657592870.471292,965,1
662,1657592870.47157,908,1
663,1657592870.47185,414,1
664,1657592870.472128,734,1
665,1657592870.472421,820,1
666,1657592870.472703,438,1
667,1657592870.472982,797,1
668,1657592870.474847,739,1
669,1657592870.475252,767,1
670,1657592870.560071,853,1
671,1657592870.575174,998,1
672,1657592870.578849,742,1
673,1657592873.795304,70,1
674,1657592873.797399,90,1
675,1657592873.807202,70,1
676,1657592873.808722,90,1
677,1657592873.818506,42,1
678,1657592873.821441,70,1
679,1657592873.82294,90,1
680,1657592873.825154,70,1
681,1657592873.826632,90,1
682,1657592873.828902,84,1
683,1657592873.829118,64,1
684,1657592873.830198,84,1
685,1657592873.830385,64,1
686,1657592874.251534,84,1
687,1657592874.251706,64,1
688,1657592874.252274,84,1
689,1657592874.252395,64,1
690,1657592874.32654,42,1
691,1657592874.801563,70,1
692,1657592874.804006,90,1
693,1657592874.817699,70,1
694,1657592874.820345,90,1
695,1657592874.833039,70,1
696,1657592874.835004,90,1
697,1657592874.837081,70,1
698,1657592874.838422,90,1
699,1657592875.327144,42,1
700,1657592876.107382,190,1
701,1657592876.458604,253,1
702,1657592876.458803,54,1
703,1657592876.831001,42,1
704,1657592877.15758,113,1
705,1657592877.158094,60,1
706,1657592877.823911,42,1
707,1657592878.143286,75,1
708,1657592878.147532,99,1
709,1657592878.1478,77,1
710,1657592878.148175,134,1
711,1657592878.150308,75,1
712,1657592878.184819,302,1
713,1657592878.189782,70,1
714,1657592878.193413,75,1
715,1657592878.369161,145,1
716,1657592878.370409,78,1
717,1657592878.377074,67,1
718,1657592878.379297,92,1
719,1657592878.822924,42,1
720,1657592879.135335,92,1
721,1657592879.893156,92,1
722,1657592893.189668,75,1
723,1657592893.196411,67,1
724,1657592906.888408,374,1
725,1657592906.889223,60,1
726,1657592907.053474,190,1
727,1657592908.191332,75,1
728,1657592908.197546,67,1
729,1657592908.372612,78,1
730,1657592908.374814,75,1
731,1657592912.057276,60,1
732,1657592912.057336,42,1
733,1657592912.344745,253,1
734,1657592912.344912,54,1
735,1657592912.949367,113,1
736,1657592912.949904,60,1
737,1657592913.081636,60,1
738,1657592913.081679,54,1
739,1657592913.512905,90,1
740,1657592913.51621,90,1
741,1657592915.129229,60,1
742,1657592915.129288,54,1
743,1657592915.210747,95,1
744,1657592915.282679,111,1
745,1657592915.313062,1292,1
746,1657592915.31415,115,1
747,1657592915.374801,1292,1
748,1657592915.384145,1292,1
749,1657592915.386545,1292,1
750,1657592915.38671,125,1
751,1657592915.387061,396,1
752,1657592915.422279,1292,1
753,1657592915.422325,134,1
754,1657592915.422342,71,1
755,1657592915.423107,75,1
756,1657592915.450753,75,1
757,1657592915.502731,714,1
758,1657592915.502773,216,1
759,1657592915.504222,77,1
760,1657592915.53121,75,1
761,1657592915.564515,67,1
762,1657592919.890866,75,1
763,1657592919.893238,874,1
764,1657592919.893608,874,1
765,1657592919.893906,509,1
766,1657592919.894191,509,1
767,1657592919.894477,718,1
768,1657592919.894762,965,1
769,1657592919.895045,414,1
770,1657592919.895334,438,1
771,1657592919.895617,734,1
772,1657592919.895898,820,1
773,1657592919.896176,908,1
774,1657592919.896541,797,1
775,1657592919.896863,739,1
776,1657592919.89719,767,1
777,1657592919.969709,742,1
778,1657592919.982202,998,1
779,1657592919.984741,853,1
780,1657592923.157992,185,1
781,1657592923.161972,75,1
782,1657592934.598266,217,1
783,1657592935.599388,217,1
784,1657592936.60297,217,1
785,1657592937.612816,217,1
786,1657592937.841783,190,1
787,1657592938.159546,75,1
788,1657592938.166216,67,1
789,1657592939.833251,42,1
790,1657592941.163236,217,1
791,1657592942.17244,217,1
792,1657592943.186109,217,1
793,1657592943.286419,60,1
794,1657592943.286476,42,1
795,1657592944.199599,217,1
796,1657592945.606592,42,1
797,1657592946.335075,42,1
798,1657592947.334603,42,1
799,1657592948.620727,42,1
800,1657592949.320811,42,1
801,1657592950.328613,42,1
802,1657592951.891473,253,1
803,1657592951.89167,54,1
804,1657592952.49875,113,1
805,1657592952.5166,60,1
806,1657592953.159897,75,1
807,1657592953.161897,80,1
808,1657592953.161996,77,1
809,1657592953.162438,241,1
810,1657592953.164576,75,1
811,1657592953.166686,67,1
812,1657592953.243065,301,1
813,1657592953.247911,70,1
814,1657592953.253919,75,1
815,1657592953.426986,145,1
816,1657592953.427788,78,1
817,1657592953.434349,67,1
818,1657592954.659328,42,1
819,1657592955.327561,42,1
820,1657592956.327209,42,1
821,1657592957.669424,42,1
822,1657592958.129407,60,1
823,1657592958.129454,54,1
824,1657592958.324224,42,1
825,1657592959.322919,42,1
826,1657592960.177687,60,1
827,1657592960.177742,54,1
828,1657592961.812176,209,1
829,1657592962.817712,209,1
830,1657592963.234864,253,1
831,1657592963.235096,54,1
832,1657592963.664131,113,1
833,1657592963.693339,60,1
834,1657592963.715242,42,1
835,1657592963.830174,209,1
836,1657592964.333878,42,1
837,1657592964.861279,209,1
838,1657592965.330658,42,1
839,1657592966.111673,253,1
840,1657592966.112274,54,1
841,1657592966.728841,113,1
842,1657592966.729782,60,1
843,1657592966.7376,42,1
844,1657592967.330843,42,1
845,1657592968.168197,183,1
846,1657592968.171224,75,1
847,1657592968.331072,42,1
848,1657592968.850019,75,1
849,1657592968.852211,874,1
850,1657592968.852897,509,1
851,1657592968.853344,509,1
852,1657592968.85379,718,1
853,1657592968.854218,874,1
854,1657592968.854633,908,1
855,1657592968.855046,414,1
856,1657592968.855386,965,1
857,1657592968.855691,438,1
858,1657592968.855986,820,1
859,1657592968.856273,734,1
860,1657592968.856558,797,1
861,1657592968.85684,767,1
862,1657592968.857185,739,1
863,1657592968.908816,742,1
864,1657592968.94422,998,1
865,1657592968.953543,853,1
866,1657592969.00927,190,1
867,1657592983.195956,75,1
868,1657592983.202483,67,1
869,1657592994.286524,374,1
870,1657592994.301868,60,1
871,1657592998.17192,80,1
872,1657592998.176622,75,1
873,1657592999.344471,60,1
874,1657592999.344527,42,1
875,1657593000.698213,190,1
876,1657593003.185262,60,1
877,1657593003.185322,54,1
878,1657593005.236548,60,1
879,1657593005.2366,54,1
880,1657593009.286378,253,1
881,1657593009.2866,54,1
882,1657593009.884618,113,1
883,1657593009.8851,60,1
884,1657593013.178842,101,1
885,1657593013.179008,77,1
886,1657593013.179094,166,1
887,1657593013.181158,75,1
888,1657593013.257785,302,1
889,1657593013.262659,70,1
890,1657593013.266142,75,1
891,1657593013.442075,145,1
892,1657593013.442808,78,1
893,1657593013.449402,67,1
894,1657593017.141427,75,1
895,1657593017.143653,874,1
896,1657593017.144015,874,1
897,1657593017.144319,509,1
898,1657593017.144616,509,1
899,1657593017.144904,718,1
900,1657593017.145195,908,1
901,1657593017.145482,414,1
902,1657593017.145759,965,1
903,1657593017.146037,438,1
904,1657593017.146308,734,1
905,1657593017.146588,820,1
906,1657593017.146864,853,1
907,1657593017.147186,797,1
908,1657593017.147464,739,1
909,1657593017.147938,767,1
910,1657593017.211305,742,1
911,1657593017.25106,998,1
912,1657593028.262333,75,1
913,1657593028.269109,67,1
914,1657593031.435714,190,1
915,1657593043.266755,75,1
916,1657593043.273203,67,1
917,1657593043.444902,78,1
918,1657593043.450288,75,1
919,1657593048.241698,60,1
920,1657593048.241756,54,1
921,1657593048.497249,60,1
922,1657593048.49729,42,1
923,1657593050.308836,60,1
924,1657593050.308919,54,1
925,1657593054.600962,217,1
926,1657593054.90128,60,1
927,1657593055.602667,217,1
928,1657593056.610934,217,1
929,1657593057.611097,217,1
930,1657593058.189143,184,1
931,1657593058.191707,75,1
932,1657593061.199671,217,1
933,1657593062.209248,217,1
934,1657593062.653056,190,1
935,1657593063.225388,217,1
936,1657593064.230765,217,1
937,1657593065.832822,42,1
938,1657593065.980193,75,1
939,1657593065.982319,874,1
940,1657593065.982718,509,1
941,1657593065.983027,509,1
942,1657593065.983329,718,1
943,1657593065.983623,965,1
944,1657593065.983909,414,1
945,1657593065.984192,908,1
946,1657593065.98448,438,1
947,1657593065.984756,734,1
948,1657593065.985031,820,1
949,1657593065.985304,853,1
950,1657593065.985587,797,1
951,1657593065.985868,767,1
952,1657593065.986844,739,1
953,1657593065.988309,874,1
954,1657593066.016976,742,1
955,1657593066.043681,998,1
956,1657593067.119977,42,1
957,1657593067.828326,42,1
958,1657593068.826225,42,1
959,1657593073.191959,75,1
960,1657593073.198829,67,1
961,1657593074.67147,42,1
962,1657593075.320802,42,1
963,1657593076.325828,42,1
964,1657593077.677696,42,1
965,1657593078.329887,42,1
966,1657593079.329628,42,1
967,1657593081.21399,95,1
968,1657593081.252601,111,1
969,1657593081.261009,1292,1
970,1657593081.267453,120,1
971,1657593081.320787,1292,1
972,1657593081.330483,1292,1
973,1657593081.330533,833,1
974,1657593081.330555,153,1
975,1657593081.330577,67,1
976,1657593081.336742,1292,1
977,1657593081.338993,115,1
978,1657593081.339484,75,1
979,1657593081.340897,401,1
980,1657593081.372379,134,1
981,1657593081.37496,71,1
982,1657593081.375732,75,1
983,1657593081.46148,714,1
984,1657593081.462165,131,1
985,1657593081.469249,77,1
986,1657593081.508877,75,1
987,1657593081.52914,67,1
988,1657593081.813732,209,1
989,1657593082.817299,209,1
990,1657593083.707896,42,1
991,1657593083.819224,209,1
992,1657593084.32938,42,1
993,1657593084.820331,209,1
994,1657593085.328819,42,1
995,1657593086.406513,60,1
